id_site,no_spec,lon,lat,MAT,MAP,HYP,LOP
92501,24,29.84,-5.55,23.1,1030,1.875,1.042
177541,5,-4.32,15.43,27.4,340,1.4,0.4
101269,27,12.25,-0.61,25.5,1613,1.444,0.846
100528,19,39.67,-1.06,27.7,441,2.158,1.316
82956,16,19.92,-10.94,20.8,1337,1.875,1.125
87710,16,23.78,-8.25,22.4,1528,1.625,0.875
100505,23,29.34,-1.06,23.1,1059,1.565,0.87
90883,17,19.79,-6.45,24.3,1562,1.529,0.941
183858,6,33.86,11.84,27.2,636,1.667,0.667
86105,14,15.17,-9.15,22.1,1113,1.786,1.143
190138,16,16.52,8.25,27,1133,2.062,1.125
180724,4,31.68,13.64,28.2,266,1.5,0.5
99699,24,27.58,-1.51,23.1,1807,1.542,0.957
101294,19,23.48,-0.61,24.7,1934,1.526,0.947
79802,17,13.41,-12.74,23.7,411,1.941,1.059
182979,17,-9.45,12.29,27,1152,2.118,1.176
99710,15,32.52,-1.51,22,1765,1.933,1.133
72062,11,16.1,-17.23,22.7,579,2.273,1.091
182189,18,-12.83,12.74,28,1135,2.111,1.111
202174,9,41.51,1.51,28.6,419,2,1.111
190101,18,-0.27,8.25,27.7,1234,2.111,1.333
179927,4,23.29,14.09,24.9,368,1.5,0.5
186240,5,43.83,10.49,29.3,82,2.4,1.2
194920,19,18.56,5.55,24.9,1463,2,1.263
199733,27,25.07,2.86,24.9,1672,1.444,0.815
86913,16,22.2,-8.7,22.7,1466,1.625,0.875
195734,25,25.63,5.1,25,1569,1.84,1.04
77464,14,14.49,-14.09,18.4,1121,2.071,1.143
87736,22,35.58,-8.25,17.2,1000,2.045,1.227
97303,19,31.36,-2.86,20.8,984,2.158,1.316
70532,15,15.19,-18.13,22.6,421,2.333,1.267
98108,16,33.08,-2.41,22.7,1043,1.875,1.062
179133,4,15.35,14.54,28.7,229,2,1
194943,19,28.94,5.55,25.7,1280,2.105,1.158
77477,14,20.51,-14.09,20.5,1007,2.143,1.143
184599,13,13.35,11.39,26.1,733,2.231,1.231
190948,21,23.55,7.8,24.6,1231,2.143,1.238
188609,14,42.46,9.15,22,606,1.714,1
66770,16,26.51,-20.38,21,383,2.25,1.312
194872,20,-3.09,5.55,26.7,1831,1.5,1.053
183785,16,0.36,11.84,27.9,843,2.312,1.375
200514,27,16,2.41,24.8,1629,1.481,0.852
171427,4,1.5,19.03,28.1,94,2.5,1.5
190191,13,40.57,8.25,21.2,914,1.692,0.923
199755,19,34.96,2.86,26.2,357,2.105,1.316
70528,14,13.3,-18.13,21.2,179,2.357,1.786
178317,5,-3.3,14.99,25.9,453,1.4,0.4
202948,28,28.89,1.06,24.2,1624,1.464,0.857
186988,13,24.81,10.04,26.7,731,2.154,1.231
182966,19,-15.42,12.29,26.6,1400,1.789,1.111
182264,6,21.7,12.74,26.7,562,1.5,0.667
195728,30,22.92,5.1,25,1675,1.833,1.2
92484,13,22.17,-5.55,24.9,1635,1.538,1.077
179949,4,33.48,14.09,28.4,347,1,0
173702,3,-2.26,17.68,28.6,108,1.667,0.667
202935,19,23.05,1.06,24.9,1917,1.526,0.947
190109,17,3.35,8.25,26.5,1142,1.824,1.059
77472,12,18.2,-14.09,20.1,1043,2.167,1.333
184598,13,12.89,11.39,25.5,714,2.154,1.077
195736,25,26.53,5.1,25,1506,1.96,1.04
78256,14,20.59,-13.64,20.8,1044,2.143,1.143
84576,22,39.41,-10.04,24.1,1000,2,1.227
180684,7,13.19,13.64,27.2,247,1.571,0.857
80614,23,26.86,-12.29,19.5,1272,2.13,1.348
184571,16,0.52,11.39,28.4,874,2.312,1.375
163270,3,25.47,23.97,20.7,3,3,2
71316,26,25.07,-17.68,22.8,652,2.423,1.423
194926,21,21.27,5.55,24.7,1497,1.952,1.238
169921,3,4.42,19.93,27.1,47,3,2
190073,16,-12.98,8.25,26.2,3387,1.375,0.8
201367,12,39.31,1.96,27.1,328,2,1.417
186967,18,15.23,10.04,28,807,2.111,1.167
197326,29,22.66,4.21,25.2,1663,1.759,1.103
202921,26,16.76,1.06,25,1695,1.462,0.769
75162,26,25.96,-15.43,21,845,2.308,1.423
186232,15,40.18,10.49,24.1,748,2,1.2
63796,18,34.38,-22.17,22.6,668,2.222,1.278
194144,18,28.65,6,26.1,1224,2.167,1.222
186955,13,9.76,10.04,25.6,1049,2.154,1.231
72844,21,23.14,-16.78,22.2,717,2.429,1.476
97268,15,15.62,-2.86,25.1,1654,1.733,1.067
194968,10,40.22,5.55,21,680,1.6,1
184595,12,11.52,11.39,25.2,740,2.083,1.167
179127,5,12.56,14.54,27.3,146,1.8,0.8
190186,10,38.3,8.25,11.2,1271,1.8,0.8
172203,4,9.54,18.58,24.1,43,2,1
185357,15,0.24,10.94,27.9,995,2.267,1.333
180679,5,10.88,13.64,27.2,298,1.4,0.4
98077,20,19.15,-2.41,25.4,1815,1.5,0.947
183802,11,8.16,11.84,25.9,838,2,1.091
66760,9,21.72,-20.38,22.3,415,2.556,1.667
180705,4,22.9,13.64,25,448,1.5,0.5
196519,21,19.18,4.66,24.8,1610,1.667,0.857
100475,23,15.86,-1.06,25.5,1701,1.522,0.957
188507,27,-3.93,9.15,27.3,1094,2,1.231
95709,25,34.71,-3.76,23,681,2.32,1.4
189388,12,36.28,8.7,18.8,1892,1.833,1
86912,16,21.74,-8.7,22.9,1467,1.688,1
82170,14,20.23,-11.39,21,1290,1.929,1.143
100486,19,20.8,-1.06,25.1,2060,1.526,0.947
192538,23,23.14,6.9,24.3,1422,2.087,1.217
186230,9,39.26,10.49,14.9,1083,1.778,0.667
190889,17,-3.19,7.8,26.4,1100,1.529,0.941
183828,9,20.09,11.84,28.1,684,1.889,0.889
202116,26,15.45,1.51,23.8,1649,1.5,0.846
182266,4,22.62,12.74,25.4,563,1.5,0.5
185466,4,50.11,10.94,22,113,2.5,2
187741,13,7.68,9.6,25.3,1420,2.154,1.231
191698,14,2.96,7.35,26.8,1121,1.357,0.571
187801,14,35.01,9.6,20.7,1432,2.071,1.286
187825,7,45.94,9.6,23.7,168,2.286,1.429
82189,22,28.93,-11.39,19.9,1215,2.045,1.227
185443,9,39.59,10.94,13.8,1149,1.778,0.667
184652,13,37.64,11.39,19.7,1314,2,1.077
189418,3,49.92,8.7,26.6,133,2.333,2
93290,14,25.63,-5.1,25.2,1367,1.714,1
87723,19,29.68,-8.25,23.5,1051,2.053,1.158
181496,4,28.06,13.19,27,304,1.5,0.5
79826,25,24.46,-12.74,20.8,1192,2.24,1.4
93279,14,20.67,-5.1,24.4,1630,1.357,0.857
181427,11,-3.76,13.19,28.1,654,2,1.091
99697,23,26.68,-1.51,24,1991,1.522,0.87
75948,18,31.56,-14.99,21.7,1081,2.167,1.167
86138,24,30.18,-9.15,21.5,1246,2.167,1.375
66030,24,31.92,-20.82,22.2,586,2.333,1.458
203714,30,12.69,0.61,23.8,1639,1.467,0.828
196490,12,6.11,4.66,26.7,3280,1.417,1
73638,20,34.83,-16.33,26.2,799,2.05,1.25
71321,22,27.43,-17.68,24.5,728,2.364,1.318
195741,22,28.78,5.1,24.9,1393,2,1.091
181504,4,31.75,13.19,28,318,1.5,0.5
79046,25,25.29,-13.19,20.3,1149,2.24,1.4
172202,5,9.07,18.58,25,49,2.2,1.2
63041,15,27.78,-22.62,21,386,2.133,1.267
185327,20,-13.47,10.94,26.1,2381,1.65,0.842
63771,10,22.26,-22.17,21.1,387,2.6,1.7
197298,20,10.05,4.21,26.5,2942,1.3,0.75
183867,13,37.99,11.84,15.8,1467,1.846,0.923
187796,12,32.73,9.6,28.1,759,2.167,1.167
64515,11,22.1,-21.72,21.2,411,2.455,1.727
179934,3,26.54,14.09,26,239,1.667,0.667
178371,4,21.8,14.99,26,247,2,1
88534,26,37.15,-7.8,24.7,1404,2.077,1.115
73629,19,30.62,-16.33,22.8,788,2.211,1.211
94881,16,22.21,-4.21,24.5,1734,1.438,0.875
175984,3,-11.03,16.33,29,259,1.667,0.667
79838,23,29.98,-12.74,20.2,1127,2.217,1.348
190930,17,15.39,7.8,25.9,1278,2,1.118
90094,15,23.14,-6.9,23.2,1609,1.733,1.067
197359,16,37.53,4.21,24.1,383,2.062,1.375
98861,24,11.45,-1.96,24.9,1970,1.5,0.957
180745,5,41.39,13.64,27.4,240,2.4,1.2
192591,4,47.12,6.9,27.1,160,2,2
95694,23,27.95,-3.76,21.1,1633,1.478,0.783
197297,19,9.6,4.21,26,3193,1.368,0.895
85315,14,15.88,-9.6,21.5,1100,1.786,1
190127,16,11.52,8.25,25.5,1255,2.062,1.125
184538,22,-14.59,11.39,26.8,2188,1.773,0.952
80603,17,21.8,-12.29,20,1225,2,1.176
82210,22,38.55,-11.39,26.5,962,2.318,1.318
95702,26,31.55,-3.76,22.4,939,2.269,1.346
181420,11,-6.99,13.19,27.4,726,2.091,1.273
87719,19,27.86,-8.25,22.5,1064,2.053,1.158
196503,18,11.97,4.66,24.5,1524,1.444,0.833
97294,21,27.32,-2.86,23.6,2005,1.476,0.762
195674,19,-1.42,5.1,26.1,1279,1.526,1.111
71334,20,33.56,-17.68,22.3,1158,2.25,1.25
164007,3,26.72,23.52,22.2,1,3,2
94903,25,32.12,-4.21,23.1,857,2.2,1.32
201358,19,35.27,1.96,20.7,690,2.053,1.316
184604,13,15.64,11.39,28.3,580,2.231,1.077
77511,20,36.26,-14.09,23.4,1057,2.15,1.15
62289,10,21.63,-23.07,20.1,364,2.6,1.7
63765,12,19.35,-22.17,19.2,383,2.5,1.583
90129,19,38.98,-6.9,24.8,999,1.789,1
97285,18,23.27,-2.86,24.3,1736,1.5,0.889
90113,28,31.74,-6.9,24.5,953,2.25,1.321
179958,10,37.65,14.09,26.9,688,2.1,1.2
199702,27,11.13,2.86,24.1,1858,1.444,0.808
191696,14,2.05,7.35,27.1,1096,1.429,0.857
189358,22,22.65,8.7,24.4,1104,2.182,1.273
183849,6,29.73,11.84,25.9,619,1.667,0.667
184661,7,41.76,11.39,27.7,197,2.143,1.429
187813,17,40.48,9.6,25.6,546,2.059,1.294
189363,15,24.92,8.7,25.1,1025,2.2,1.333
72863,17,32.05,-16.78,21.2,645,2.118,1.235
183049,7,22.72,12.29,26,554,1.714,0.857
190123,15,9.71,8.25,27.3,1094,2,1.067
182291,6,34.13,12.74,28,562,1.667,0.667
201327,18,21.34,1.96,25.5,1794,1.556,1
97305,22,32.26,-2.86,21.7,1019,2.091,1.318
193311,21,12.56,6.45,23.3,1677,1.952,1.095
96497,18,29.2,-3.31,25.4,933,1.5,0.778
195781,4,46.82,5.1,27.8,195,2,2
93301,24,30.59,-5.1,22,999,2.042,1.208
89299,14,23.34,-7.35,23.3,1637,1.571,1
64560,5,43.86,-21.72,25.1,666,1,0.4
102134,13,40.53,-0.16,28.3,365,1.923,1.308
195723,20,20.67,5.1,25,1596,1.9,1.2
59403,4,44.26,-24.87,23.9,469,1,0.333
82980,25,30.9,-10.94,20.9,1281,2.2,1.4
80643,17,40.19,-12.29,24.9,1118,2.176,1.235
194863,23,-7.16,5.55,25.8,1768,1.609,1.091
197353,15,34.82,4.21,27.8,359,2.067,1.267
178325,6,0.41,14.99,28.9,307,1.667,0.667
70575,21,35.52,-18.13,24.8,1046,2.143,1.19
190149,25,21.51,8.25,24.8,1222,1.96,1.12
196531,28,24.59,4.66,24.6,1694,1.857,1.214
187043,4,49.9,10.04,26.7,86,2.25,2
100510,22,31.58,-1.06,20.8,1413,1.864,0.955
179898,5,9.86,14.09,27.3,286,1.4,0.4
177522,6,-13.18,15.43,29.3,414,1.667,0.333
73597,14,15.64,-16.33,22.9,661,2.286,1.143
183006,17,2.96,12.29,29.1,651,2.294,1.294
86132,20,27.45,-9.15,23,903,2.1,1.2
97261,23,12.47,-2.86,23.3,1675,1.522,0.909
66000,12,17.51,-20.82,20.4,362,2.5,1.583
79059,28,31.29,-13.19,23.9,872,2.286,1.321
194127,22,20.97,6,25.2,1417,2.091,1.182
180646,9,-4.36,13.64,27.4,632,2,1.111
183838,7,24.68,11.84,26.7,467,2.143,1.143
89289,19,18.81,-7.35,21.8,1641,1.579,0.737
101289,19,21.23,-0.61,24.8,2077,1.526,0.947
177536,3,-6.65,15.43,27.8,335,1.667,0.667
82949,16,16.71,-10.94,20.8,1246,1.938,1.125
72857,19,29.24,-16.78,21.5,796,2.316,1.421
88528,30,34.43,-7.8,21.9,685,2.233,1.433
188565,18,22.45,9.15,26.2,989,2.167,1.222
100496,20,25.3,-1.06,24.8,1850,1.5,0.9
85351,23,32.28,-9.6,22,1021,2.13,1.348
102086,20,18.97,-0.16,25.1,1931,1.5,0.947
196540,24,28.64,4.66,24.6,1453,1.958,1.167
83000,19,40.04,-10.94,25.2,1106,2.105,1.105
200517,25,17.35,2.41,24.7,1722,1.48,0.8
71305,15,19.89,-17.68,22,585,2.333,1.333
186239,7,43.37,10.49,27.6,161,2.429,1.429
96478,19,20.65,-3.31,24.9,1800,1.474,0.889
190942,25,20.83,7.8,25.8,1250,2.08,1.28
203761,18,33.81,0.61,22.9,1370,1.889,1
63795,19,33.9,-22.17,23.2,587,2.211,1.421
184586,12,7.4,11.39,25,1048,2.083,1.167
176089,9,38.11,16.33,18.8,407,2.111,1.333
204557,19,31.1,0.16,21.6,891,1.947,1.053
190122,14,9.25,8.25,27.5,1197,2.071,1.143
94867,17,15.91,-4.21,23.6,1551,1.588,0.941
184628,5,26.64,11.39,27.5,444,1.8,0.8
96457,22,11.21,-3.31,23.5,1604,1.545,1.048
79859,17,39.66,-12.74,25.7,1087,2.176,1.235
194145,17,29.1,6,26.1,1181,2.235,1.176
169922,3,4.89,19.93,27.2,45,3,2
194151,18,31.81,6,27.5,893,2.278,1.111
193322,18,17.53,6.45,26,1423,2,1.222
182304,10,40.12,12.74,26.9,416,2.2,1.2
186923,19,-4.83,10.04,26.9,1136,2.105,1.263
176776,5,-1.13,15.88,29.6,257,2.2,0.8
180630,13,-11.75,13.64,28.5,846,2.154,1.231
196548,19,32.25,4.66,27.2,944,2.105,1.158
96486,17,24.25,-3.31,24.8,1697,1.529,0.941
82959,15,21.29,-10.94,21.8,1378,1.8,1.067
200537,28,26.34,2.41,23.9,1930,1.464,0.857
81397,20,26.06,-11.84,19.1,1300,2.05,1.2
82992,23,36.39,-10.94,22.9,1166,2.13,1.261
179887,5,4.77,14.09,28.8,394,1.4,0.4
187701,17,-10.53,9.6,25.2,1767,1.706,0.875
194984,5,47.44,5.55,27.3,171,1.8,2
179918,5,19.13,14.09,29.8,262,1.8,0.8
190951,18,24.91,7.8,24.9,1240,2.111,1.222
203717,29,14.04,0.61,23.6,1638,1.483,0.857
198920,24,19.75,3.31,24.6,1725,1.5,0.833
102127,28,37.39,-0.16,9.4,1713,2.036,1.107
68280,21,27.24,-19.48,21.1,540,2.286,1.286
184558,13,-5.42,11.39,26.7,1065,2.154,1.231
98089,18,24.54,-2.41,25,1731,1.5,0.889
193333,23,22.5,6.45,24.3,1517,2.087,1.217
92513,21,35.26,-5.55,23.3,591,2.19,1.381
183014,9,6.63,12.29,26.4,841,1.889,0.889
186945,14,5.19,10.04,26.9,1146,2.214,1.286
186935,16,0.63,10.04,27.7,1117,2.312,1.25
189290,18,-8.24,8.7,24.6,1600,2,1.222
183772,13,-5.6,11.84,27.2,986,2.154,1.231
73659,8,44.66,-16.33,26.4,1228,1,0
176769,5,-4.4,15.88,27.5,277,1.8,0.8
67499,16,14.93,-19.93,21.7,273,2.438,1.562
98124,22,40.28,-2.41,27,865,2,1.045
196538,24,27.74,4.66,24.4,1529,1.875,1.083
194082,18,0.65,6,27,939,1.611,1
90095,14,23.59,-6.9,23.8,1567,1.571,1
184637,7,30.76,11.39,26.3,706,1.857,0.857
177555,5,2.19,15.43,29.6,249,1.8,0.8
180683,7,12.73,13.64,27.3,222,1.714,0.857
68286,19,30.1,-19.48,18.5,746,2.211,1.316
196499,22,10.17,4.66,26.7,2731,1.409,0.682
175978,5,-13.83,16.33,29.2,238,1.4,0.4
60839,28,31.86,-23.97,23,510,2.321,1.393
194859,23,-8.96,5.55,25.7,3217,1.609,1.091
203727,19,18.53,0.61,25.2,1755,1.526,0.947
198934,26,26.05,3.31,24,1787,1.5,0.846
172185,3,1.01,18.58,29,110,2.333,1.333
73624,19,28.28,-16.33,24,719,2.211,1.316
62309,28,31.39,-23.07,22.8,434,2.321,1.393
188541,14,11.53,9.15,27.2,1007,2.214,1.286
90875,15,16.17,-6.45,22.8,1431,1.733,0.933
73641,16,36.24,-16.33,23.6,1837,2.125,1.312
94067,17,15.58,-4.66,24.5,1442,1.529,0.824
190979,12,37.61,7.8,21.6,1143,2,1
174467,3,-2.23,17.23,28.7,141,1.667,0.667
183806,10,9.99,11.84,26.8,724,2,1
87735,25,35.12,-8.25,18.3,854,2,1.16
172953,3,4.32,18.13,28.8,106,2.333,1.333
61561,14,25.74,-23.52,19.8,427,2.286,1.357
76693,14,17.2,-14.54,19.9,987,2.214,1.286
191797,4,47.8,7.35,26,152,2,2
93317,28,37.8,-5.1,22.3,741,2.143,1.393
82183,19,26.18,-11.39,19.3,1252,2.053,1.263
201366,13,38.86,1.96,26.9,352,2.077,1.462
204574,22,38.74,0.16,25.4,407,2.091,1.318
189412,5,47.19,8.7,24.7,122,2.4,1.6
187759,15,15.88,9.6,27.8,916,2.067,1.067
88520,19,30.81,-7.8,26.2,1025,2.105,1.211
65248,13,15.69,-21.27,19.7,290,2.462,1.615
202129,19,21.29,1.51,25.1,1913,1.526,0.947
203749,29,28.42,0.61,24.1,1620,1.448,0.828
185361,15,2.07,10.94,27.3,1030,2.267,1.333
187822,11,44.58,9.6,21.8,363,2.091,1.091
185326,20,-13.93,10.94,27.1,2481,1.65,0.842
72090,18,29.27,-17.23,21.3,796,2.278,1.389
92480,15,20.36,-5.55,24.7,1578,1.467,0.933
94908,22,34.37,-4.21,20.4,805,2.182,1.318
179950,4,33.94,14.09,28.6,412,1,0
197361,12,38.43,4.21,18.5,581,1.833,1.167
202179,11,43.75,1.51,26.9,511,2,1.273
190950,20,24.46,7.8,24.8,1226,2.15,1.3
175235,3,-1.72,16.78,28.9,181,1.667,0.667
98879,19,19.54,-1.96,25.2,1928,1.526,1
178322,7,-0.98,14.99,29.6,348,1.857,0.571
190927,20,14.03,7.8,22.7,1441,2,1.25
97279,19,20.57,-2.86,24.7,1870,1.526,1
190984,11,39.87,7.8,15.6,1220,1.818,0.909
68274,21,24.39,-19.48,22.1,444,2.333,1.381
192543,22,25.4,6.9,25.1,1402,2.045,1.182
80618,19,28.7,-12.29,20.3,1231,2.053,1.263
79075,19,38.67,-13.19,24.4,1020,2.211,1.211
178364,5,18.54,14.99,29.6,139,2.2,1.2
188570,14,24.72,9.15,25.7,883,2.214,1.286
97309,23,34.06,-2.86,22.1,838,2.087,1.261
176007,4,-0.26,16.33,29.6,194,2,1
90919,20,36.06,-6.45,22.4,604,2.05,1.25
175265,3,12.35,16.78,26.9,36,3,2
83765,22,29.67,-10.49,20.9,1417,2.091,1.318
186969,14,16.14,10.04,27.9,850,2.143,1.143
192466,23,-9.43,6.9,25,2037,1.522,1.091
66766,17,24.59,-20.38,21.9,384,2.235,1.471
188537,14,9.71,9.15,25.5,1142,2.214,1.286
194174,9,42.2,6,24,476,1.778,1.333
59379,18,32.38,-24.87,22.8,710,2.167,1.278
176754,4,-11.41,15.88,29.2,306,1.5,0.5
179083,8,-7.84,14.54,27.5,528,1.875,1
193298,11,6.68,6.45,27.3,1654,1.455,0.909
180712,3,26.14,13.64,26.2,270,1.667,0.667
75952,18,33.42,-14.99,23.3,1006,2.167,1.167
86153,26,37.01,-9.15,24.4,1247,2.192,1.269
185427,6,32.27,10.94,27.9,576,2,1
186200,10,25.56,10.49,27.4,645,2.1,1.2
187816,13,41.84,9.6,24.7,631,1.769,1.077
192486,24,-0.38,6.9,27,1350,1.792,1
60096,16,26.19,-24.42,20.2,466,2.188,1.312
187705,19,-8.71,9.6,25,1694,2,1.158
83740,14,18.25,-10.49,20.6,1432,1.929,1.143
202979,11,42.82,1.06,27.6,532,1.818,1.091
79055,19,29.44,-13.19,19.5,1102,2.158,1.263
92517,26,37.06,-5.55,19.2,724,2.154,1.423
197316,21,18.16,4.21,25.1,1555,1.524,1.048
176771,5,-3.47,15.88,28,275,1.8,0.8
183051,6,23.64,12.29,22.7,663,1.833,1
176078,3,32.96,16.33,29,104,1.667,0.667
195769,12,41.41,5.1,28.1,284,1.667,1.167
78280,26,31.68,-13.64,22.3,966,2.346,1.346
180698,5,19.67,13.64,30,342,1.8,0.4
189288,13,-9.14,8.7,22.8,2273,1.615,1.077
183809,10,11.37,11.84,24.9,666,2,1
195768,10,40.96,5.1,24.8,386,1.7,1.2
188508,26,-3.48,9.15,27,1100,2.038,1.231
194866,19,-5.8,5.55,25.7,1488,1.526,1.053
75919,15,18.08,-14.99,20.6,913,2.267,1.333
98871,17,15.94,-1.96,25.3,1756,1.647,1.059
179888,5,5.23,14.09,28.8,397,1.4,0.4
97291,20,25.97,-2.86,25.2,1686,1.45,0.8
92481,14,20.81,-5.55,24.6,1575,1.5,0.857
95713,29,36.51,-3.76,19.7,816,2.172,1.414
176790,3,5.39,15.88,28.8,239,1.667,0.667
187768,19,19.98,9.6,27.4,999,2.316,1.368
190161,14,26.95,8.25,26.7,1034,2.286,1.286
204538,19,22.57,0.16,24.6,2123,1.526,0.947
100507,18,30.24,-1.06,19.9,870,1.667,0.778
194967,9,39.77,5.55,20.8,698,1.667,1.111
183829,9,20.55,11.84,28,691,1.889,1.111
202119,26,16.79,1.51,24.8,1720,1.462,0.769
191763,16,32.4,7.35,27.7,913,2.375,1.25
185332,19,-11.18,10.94,23.5,1497,2,1.158
75151,16,20.83,-15.43,20.7,836,2.5,1.375
189348,18,18.11,8.7,27.1,1032,2.167,1.111
64509,12,19.2,-21.72,19.4,400,2.5,1.583
179907,7,14.03,14.09,27.7,219,1.857,1.143
85324,15,19.98,-9.6,21.7,1355,1.733,1.067
191666,19,-11.52,7.35,26.6,3241,1.474,1
183868,12,38.45,11.84,16.3,1120,1.917,1
179963,9,39.96,14.09,24.5,610,2.111,1.111
98080,20,20.5,-2.41,24.7,1929,1.5,0.947
102104,25,27.06,-0.16,23.4,1847,1.52,0.96
186963,15,13.41,10.04,24.8,986,2.2,1.267
186233,13,40.63,10.49,24.7,534,1.923,1.077
93270,17,16.61,-5.1,23.5,1623,1.529,0.824
90916,28,34.71,-6.45,22.3,575,2.321,1.464
94072,18,17.83,-4.66,24.7,1550,1.389,0.778
69054,20,35.23,-19.03,24.8,1180,2.1,1.35
64538,22,33.22,-21.72,24.1,621,2.182,1.318
92471,17,16.3,-5.55,23.5,1582,1.529,0.824
182987,13,-5.77,12.29,26.9,938,2.154,1.231
180732,10,35.38,13.64,28.7,645,2.2,1.4
92491,15,25.33,-5.55,24.4,1365,1.667,0.933
187778,12,24.53,9.6,26.2,775,2.083,1.167
185419,7,28.61,10.94,27.4,614,1.857,0.857
183833,10,22.38,11.84,25.8,637,2,1
90099,15,25.4,-6.9,22.9,1189,1.733,1.067
192581,10,42.6,6.9,26.1,371,1.9,1.4
61574,25,32.11,-23.52,23.4,467,2.28,1.4
72086,20,27.39,-17.23,24.3,820,2.3,1.35
62312,18,32.86,-23.07,24.5,481,2.167,1.389
189365,14,25.83,8.7,26.5,999,2.286,1.286
181459,6,10.99,13.19,27,337,1.5,0.667
94889,15,25.82,-4.21,25.4,1445,1.733,1.067
184574,18,1.9,11.39,28.3,914,2.333,1.222
69778,15,18.54,-18.58,22.3,535,2.4,1.533
179117,4,7.92,14.54,27.8,266,1.5,0.5
196515,22,17.38,4.66,24.2,1500,1.727,1
74396,22,28.74,-15.88,25,666,2.318,1.409
190988,10,41.69,7.8,23.9,536,1.7,1.2
187002,9,31.2,10.04,27.8,760,2,1.111
71319,22,26.49,-17.68,21.4,751,2.409,1.5
169916,3,2.03,19.93,27,64,3,2
90096,14,24.05,-6.9,24.3,1418,1.571,1
72838,15,20.32,-16.78,21.2,686,2.4,1.333
182258,7,18.93,12.74,29.5,539,1.714,0.857
182207,11,-4.54,12.74,27.4,814,2.091,1.273
197343,21,30.32,4.21,24.7,1425,2,1.048
162541,3,26.69,24.42,21.2,2,3,2
185417,6,27.69,10.94,27.7,532,2,1
178288,5,-16.79,14.99,25.7,434,1.6,0.4
63794,19,33.41,-22.17,23.8,576,2.211,1.421
188556,17,18.35,9.15,27.7,979,2.235,1.294
102133,13,40.08,-0.16,28.6,349,1.923,1.308
198912,26,16.16,3.31,24.6,1576,1.462,0.923
196458,21,-8.3,4.66,25,3472,1.524,1.1
77490,27,26.54,-14.09,20.3,1027,2.222,1.37
82174,16,22.06,-11.39,21.5,1322,1.875,1.125
175975,5,-15.24,16.33,27.6,262,1.8,0.4
82946,12,15.34,-10.94,20.2,1182,1.917,1.167
90879,19,17.98,-6.45,21.9,1675,1.474,0.737
66007,10,20.87,-20.82,21.7,402,2.6,1.7
97311,27,34.96,-2.86,19.3,792,2.185,1.296
193263,23,-9.13,6.45,25.3,2170,1.522,1.091
102083,25,17.63,-0.16,25.3,1690,1.44,0.8
193339,24,25.21,6.45,25,1460,2.042,1.167
84530,13,18.42,-10.04,21.9,1340,1.692,0.923
61557,10,23.78,-23.52,20.4,374,2.6,1.7
177593,3,19.9,15.43,29.4,128,2.333,1.333
85317,14,16.79,-9.6,21.2,1238,1.786,1
190106,20,1.99,8.25,27.1,1075,1.85,1.1
95658,23,11.75,-3.76,24.5,1404,1.522,1
202113,29,14.1,1.51,23.6,1587,1.483,0.857
191741,24,22.43,7.35,24.5,1358,2.042,1.167
66011,11,22.79,-20.82,21.9,420,2.455,1.727
80632,19,35.14,-12.29,23.2,1316,2.158,1.105
82993,23,36.84,-10.94,23.4,1098,2.13,1.261
181466,9,14.22,13.19,27.4,304,1.778,1.111
64561,7,44.34,-21.72,24.9,814,1,0.333
201337,28,25.83,1.96,24.8,1828,1.464,0.857
179900,5,10.79,14.09,27.1,247,1.4,0.4
183053,6,24.56,12.29,25,459,1.833,1
178410,6,39.93,14.99,27.8,349,2.167,1
98881,20,20.44,-1.96,24.6,1986,1.5,0.947
96477,17,20.2,-3.31,24.9,1775,1.353,0.75
181520,10,39.13,13.19,21.2,644,1.9,1
77465,16,14.96,-14.09,19.6,1080,2.188,1.25
97308,21,33.61,-2.86,22.7,868,2.048,1.286
189361,17,24.02,8.7,24.3,1038,2.176,1.176
196547,21,31.8,4.66,27.2,980,1.952,0.952
73620,26,26.41,-16.33,20.2,833,2.308,1.5
201309,28,13.25,1.96,23.7,1592,1.464,0.815
91684,13,21.43,-6,24.5,1592,1.538,1.077
89301,14,24.25,-7.35,23.6,1464,1.571,1
90909,27,31.54,-6.45,24.1,1022,2.259,1.37
181433,9,-1,13.19,28.1,621,2,1.111
98095,23,27.24,-2.41,23.1,2105,1.522,0.87
178335,5,5.06,14.99,29.2,331,1.8,0.8
190940,22,19.93,7.8,25.5,1220,2.091,1.273
68290,19,32.01,-19.48,20.3,533,2.158,1.211
198956,15,35.95,3.31,29.3,182,2.133,1.267
74436,7,47.42,-15.88,25.8,1529,1,0
202147,28,29.38,1.51,23.6,1557,1.464,0.857
189399,11,41.28,8.7,22.5,736,1.727,0.909
86102,14,13.8,-9.15,25.2,644,1.714,1
90867,13,12.56,-6.45,25.6,835,1.846,1.077
72850,27,25.95,-16.78,20.8,824,2.333,1.444
178334,5,4.59,14.99,29.3,299,1.8,0.8
197314,24,17.26,4.21,24.2,1512,1.625,1.083
79056,23,29.9,-13.19,19.4,1081,2.174,1.348
98919,23,37.52,-1.96,21.7,783,2.261,1.348
185397,18,18.54,10.94,28.1,815,2.278,1.333
179076,8,-11.09,14.54,29.2,661,1.75,1
202981,11,43.71,1.06,26.3,487,2,1.273
